id,loan_tag,loan_amount,contract_date,loan_rate,due_interest,principal_balance,loan_status,created,lastUpdated
462a2da2-13c7-51bf-8647-301143cae472,L-40003D5332-01,800.00,2022-10-11,490.0000,1014.11,726.36,Closed - Charged-Off,2024-06-19 20:34:49,2024-10-16 07:49:29
ee045c29-dc43-5d0a-a96b-b167b5c273ce,L-40004DFC0F-01,300.00,2022-08-29,490.0000,0.00,0.00,Closed - Charged-Off,2024-06-19 20:34:50,2024-10-16 07:51:01
949a3ec6-5036-5844-ba21-f4a198c2a969,L-40009F1548-01,600.00,2023-11-13,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:51,2024-12-21 07:47:37
6b103b72-785b-5f21-963c-ad2b63065ecd,L-4000CC86B2-01,800.00,2021-05-11,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:52,2024-06-24 10:44:06
7c52879b-42ef-5953-9be8-5ff5624f1e45,L-40010558BC-01,300.00,2023-09-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:53,2024-06-24 10:44:27
ba9a09db-024c-5aff-954a-1afb7e2fd78d,L-40010558BC-02,400.00,2024-03-25,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:54,2024-06-27 08:47:19
722b0be2-0d9f-56d9-a090-0c2cdc7ef875,L-402D75B7D8-01,800.00,2024-02-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:54,2024-06-24 10:38:25
f3d72e20-8d4c-59f2-a590-b4d5a567d46d,L-400136FA1A-01,300.00,2023-09-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:55,2024-11-15 07:52:32
a1b818f3-691e-5e87-aa1c-5f900b70d160,L-4001484426-01,300.00,2020-12-14,490.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 20:34:55,2024-06-27 08:50:52
975630fd-8553-5d8e-8ed3-60e35c116d4f,L-400160A2C7-09,800.00,2020-09-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:59,2024-06-27 08:48:47
eeaf95d5-4ac9-5315-a823-633738c6b149,L-400160A2C7-10,1500.00,2021-07-12,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:34:59,2024-06-27 08:45:58
af17a1e0-ea73-577c-91d5-dbb9dc5a9ffe,L-400160A2C7-11,1500.00,2021-10-08,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:00,2024-06-27 08:49:34
f236f16a-e103-5864-bf54-0b39784236c3,L-400160A2C7-12,1500.00,2022-02-02,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:01,2024-06-27 08:44:24
854921f8-e866-5ea8-a5d3-5305f382ea49,L-400160A2C7-13,1500.00,2022-06-01,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:01,2024-06-27 08:42:42
53015559-6cf5-5331-82d2-9da2e6f84fc3,L-400160A2C7-14,1000.00,2023-02-22,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:02,2024-06-27 08:49:08
ff2ee36f-51a1-5c76-bb63-2f36d52458e4,L-400160A2C7-15,1500.00,2023-11-03,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:03,2024-06-27 08:43:09
8044038c-6871-5fad-8a39-141611d9ef4f,L-40019F2CE1-01,800.00,2022-08-08,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:03,2024-06-24 10:44:18
1db01dd1-f98e-5d8d-8033-d367ceaaf56f,L-407AA4D235-01,800.00,2024-01-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:05,2024-06-24 10:49:15
ae1048bb-0f58-52d8-91c7-7d5398454756,L-407AA4D235-02,300.00,2024-04-22,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:06,2024-11-15 07:55:53
1dc31e93-b902-5b2b-b62c-e8b6301378c6,L-40021E8703-02,500.00,2023-09-25,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:08,2024-11-15 07:45:43
f29316d4-d4e7-5eea-bbc3-383dc9c2b8b2,L-400280886E-01,800.00,2022-07-12,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:08,2024-07-05 21:24:59
8adaa6db-7ce3-55ad-b2de-be4bcd2f5fd6,L-4002B47227-01,600.00,2023-07-13,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:09,2024-06-24 10:50:14
b11a887b-5788-5046-bd0c-efdf39098d0e,L-4002B4F29E-03,800.00,2020-03-06,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:11,2024-06-27 08:48:43
8ea7f9c3-5681-5698-b906-08cf9717c148,L-4002B4F29E-04,800.00,2020-12-21,459.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:11,2024-06-24 10:47:37
e9433ec6-5fce-585d-adb5-0764cccd3c4f,L-4002B4F29E-05,800.00,2023-04-18,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:12,2024-06-24 10:42:00
809a5450-5e44-5bb9-8ba3-0f4bde81b931,L-4002BD32E7-01,300.00,2022-07-05,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:13,2024-06-27 08:47:22
d03f577c-5094-5845-b21e-d2ee2f469282,L-4002BD32E7-02,500.00,2023-05-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:14,2024-06-24 10:41:03
a1f1e364-599f-575a-821c-8e5a9df5eb72,L-4002D8D671-01,800.00,2022-08-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:15,2024-06-24 10:41:55
5938c65c-5969-5650-83fc-93d30a01a33c,L-4002EC87BE-01,600.00,2022-03-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:16,2024-06-24 10:41:18
8f354017-fd5c-5db5-82ba-1112bab59bdc,L-4002F9D292-01,400.00,2020-08-17,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:17,2024-06-24 10:41:14
c6b55cec-a701-5483-8189-40195a303b54,L-4003010209-01,300.00,2024-02-20,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:18,2024-12-12 07:36:38
8fce7a62-20f4-5ac0-aa9f-7a685e0087b2,L-40030B1B7E-01,300.00,2023-04-24,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:18,2024-06-24 10:47:47
76b9f846-12d2-5e27-b9cd-9af121187e0d,L-400374FBA7-02,500.00,2022-02-02,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:22,2024-06-24 10:44:07
72d7bc29-be2b-5056-8406-fc1564472cfc,L-400374FBA7-03,500.00,2023-02-09,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:23,2024-06-27 08:49:41
b962f205-326f-54fb-b419-66ce5d5095ad,L-400374FBA7-04,600.00,2024-04-02,460.0000,698.21,471.18,Closed - Charged-Off,2024-06-19 20:35:23,2025-02-17 15:25:03
d5201d40-a574-54a7-9831-41f95b61449e,L-4004485303-01,500.00,2023-11-28,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:27,2024-12-19 07:34:25
a02a3d5e-3392-5224-9a24-fd159924bf27,L-4004DA580C-02,800.00,2020-07-03,460.0000,641.71,0.00,Paid Off - Paid In Full,2024-06-19 20:35:29,2024-06-24 10:43:45
11c28f43-dafb-52d6-9915-348856266af2,L-400553AE5D-03,600.00,2020-06-25,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:32,2024-06-27 08:50:06
f6bc9e2b-a78e-5a87-ad4a-2f5082038896,L-400553AE5D-04,800.00,2020-11-05,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:33,2024-06-24 10:42:55
191c9d27-b827-5fe1-85bd-9111e4380642,L-400553AE5D-05,800.00,2021-01-20,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:33,2024-06-24 10:42:21
2ba4d43f-0032-5027-8d51-c2f60b5e1d4f,L-400553AE5D-07,800.00,2021-06-29,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:34,2024-06-24 10:43:54
66823200-b1e3-5aa7-9ce9-4a87720c61d8,L-400553AE5D-08,800.00,2022-02-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:35,2024-06-24 10:42:19
2e38ae68-b7c2-5f97-94e3-e017a6f9f65e,L-400553AE5D-09,800.00,2022-03-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:35,2024-06-24 10:47:06
47f3e4b6-1227-509e-85a4-007b340ea6e6,L-400553AE5D-10,1500.00,2022-05-11,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:36,2024-06-27 08:47:57
9e27847e-6db3-592f-8533-c007c6db1e9a,L-400553AE5D-11,800.00,2022-10-18,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:36,2024-06-27 08:47:43
84d9a01a-3868-5db6-8b9c-5264afe0d766,L-4005901381-01,800.00,2021-06-16,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:39,2024-06-24 10:51:23
6f9e0b91-68c6-55b1-b87f-4ea49f7f3614,L-4005901381-02,600.00,2023-07-31,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:40,2024-06-24 10:41:34
aebd32cd-a442-5383-bbd2-855981859f51,L-4005901381-03,800.00,2023-09-05,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:40,2024-07-05 13:57:54
c589b0d6-c316-563a-a730-52b9fbb7e6e8,L-4005901381-04,700.00,2023-09-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:41,2024-06-24 10:42:16
0ab3f08e-711a-5ed5-b5d0-8ed747430c81,L-4005901381-05,700.00,2023-11-08,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:41,2024-06-24 10:45:28
855bbab4-a42d-5624-b337-c222ea70d7e2,L-4005FB61AB-02,600.00,2023-10-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:44,2024-06-27 08:48:46
306d25ff-7b00-51ab-9e57-3c2ff2b03031,L-4005FB61AB-03,300.00,2024-04-09,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:45,2024-11-15 07:46:11
06964b4a-c034-57f8-8cd3-6c56ff208334,L-40062D3658-01,500.00,2023-03-28,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:46,2024-06-27 08:49:45
dbf5a979-338d-563d-8500-7fc6da3c1682,L-40076A9950-01,600.00,2021-07-21,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:49,2024-06-27 08:52:48
016e7cc1-acb7-551d-80df-b27219d2163d,L-40076A9950-02,600.00,2022-02-01,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:49,2024-06-24 10:40:32
ced9863a-722e-509c-9df8-78251dbf387f,L-40076A9950-03,600.00,2022-07-11,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:50,2024-06-24 10:44:57
d2a42b43-0666-5d6b-9612-e9d6d6c30d2a,L-40076DDD86-01,500.00,2023-07-05,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:50,2025-02-24 06:09:30
2ef62868-aa8f-5b7c-8320-4c9c62f2e731,L-4007A788FA-02,800.00,2024-02-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:53,2025-01-23 07:22:58
05a42b8b-793d-5d94-b2fb-a1b6057ae1bf,L-4007C2D19B-01,300.00,2022-09-22,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:54,2024-06-24 10:43:26
6cc4fa55-8da7-56e5-9acf-7431700e6766,L-4007C2D19B-02,600.00,2023-06-09,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:54,2024-06-24 10:42:01
1ca29b68-785f-5d3f-9980-a78e0e592380,L-4007C2D19B-03,600.00,2023-12-20,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:55,2024-07-05 08:07:20
551352a3-aa5d-5c50-85a8-58ccd3e5aa37,L-4007C96738-02,800.00,2021-01-19,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:56,2024-06-24 10:47:03
482b723f-64f3-5ee3-a2a5-9b32e3ec7342,L-4008105815-01,700.00,2023-06-29,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:35:58,2024-06-24 10:50:16
f5aa152d-7084-5c4a-877b-a40042810ed2,L-400861A070-01,600.00,2021-03-08,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:00,2024-06-24 10:43:07
0dd81f15-1e55-5a0c-a55e-f96ef9fcce9e,L-400861A070-03,800.00,2023-11-15,490.0000,2439.58,800.00,Closed - Charged-Off,2024-06-19 00:00:00,2025-02-22 06:10:28
1a44045d-e900-5735-8513-b48d96a9c225,L-40086C5BAE-04,400.00,2022-06-13,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:02,2024-06-24 10:42:27
c6078008-be9c-5731-a0a6-34cfd0a86b8d,L-40086C5BAE-05,300.00,2022-08-22,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:02,2024-06-24 10:43:16
ba2ae02c-94f4-5f96-89a7-00b0f296d7a2,L-40086C5BAE-06,300.00,2022-11-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:03,2024-06-24 10:40:53
4f1870a1-43f6-57a4-973b-9f7996bbe947,L-40086C5BAE-07,300.00,2023-11-27,460.0000,0.00,0.00,Closed - Charged-Off,2024-06-19 20:36:04,2024-10-16 07:43:06
87d3d08c-367a-5680-a2a0-faab8617be46,L-40088A3722-01,600.00,2021-08-09,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:04,2024-06-27 08:44:03
95512f1f-cf87-5622-99c7-992f4b62dd22,L-4008E40D12-01,300.00,2022-03-23,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:06,2024-06-24 10:49:28
8df5b6bb-defa-514b-a1fd-38fe1eec87e1,L-400909D55C-01,400.00,2020-10-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:07,2024-06-24 10:42:46
f4946772-22b2-51c9-8b12-174d4783aa88,L-40093DBED2-01,500.00,2022-05-16,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:09,2024-06-24 10:43:14
77dc5b4d-2679-569f-9194-75a442f7789f,L-40093DBED2-02,800.00,2022-08-15,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:09,2024-06-24 10:49:14
8ae078ce-f1d9-54c7-84b8-341a13cdb4e4,L-400951A332-01,600.00,2020-08-25,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:11,2024-06-27 08:48:42
18b1523f-3df3-5839-a061-8b8d754650b8,L-400951A332-02,800.00,2021-10-18,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-19 20:36:12,2024-06-24 10:41:52
ae73e516-7b16-5308-902b-866acda39e28,L-400951A332-03,800.00,2022-03-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:12,2024-06-27 08:48:31
47d850eb-90b2-53cd-8587-a8b9864f1f52,L-400951A332-04,800.00,2022-09-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:13,2024-06-24 10:43:56
f3434e72-1547-57ea-8717-491135cdadef,L-400A127442-02,400.00,2020-12-07,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:17,2024-06-24 10:45:18
c3a101dc-4b2e-57d6-8e85-340cb905a5cb,L-400A127442-04,300.00,2021-09-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:17,2024-06-24 10:49:19
28548fbc-4e52-54b4-89eb-797f8fdf0e10,L-400A127442-05,300.00,2023-09-18,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:18,2024-06-24 10:49:28
2644af19-65cc-5d03-8ae1-361856a3389d,L-400A127442-06,300.00,2023-10-30,460.0000,42.88,0.00,Paid Off - Paid In Full,2024-06-19 20:36:19,2024-06-24 10:43:44
09327be1-947a-51de-bd17-82d734ef1617,L-400A96A424-05,400.00,2021-02-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:21,2024-06-24 10:42:11
9a47e9e3-99e8-5cf6-a23b-b34c97cfa234,L-400A96A424-06,300.00,2021-10-01,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:22,2024-06-24 10:41:08
0be50fb9-53e9-5d28-beb4-3907cb90797e,L-400A96A424-07,700.00,2022-09-13,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:23,2024-06-24 10:43:30
af920762-6d3a-52d7-9056-2a5efd818f75,L-400AB68204-01,800.00,2023-01-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:23,2024-06-24 10:43:43
1e4d8db6-1702-52b4-8f5b-bed3a14b93d4,L-400AB68204-02,600.00,2023-03-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:24,2024-06-24 10:43:12
74e3cc4e-273a-5588-b985-044c0d0cc11b,L-400AB68204-03,800.00,2023-04-24,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:25,2024-06-24 10:46:02
1516dff0-cb26-57c2-9a33-1179c2f04c91,L-400AD4B21E-02,700.00,2022-12-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:27,2024-06-24 10:40:45
bf04ec4d-a0d7-5893-99ed-a19c61f1dc67,L-400B94F649-13,1500.00,2023-09-13,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:36:33,2024-11-15 07:48:20
6bc541f5-91b3-595f-a7b0-ca38b1171469,L-400C09A13D-01,800.00,2023-11-27,490.0000,670.11,509.33,Closed - Charged-Off,2024-06-19 20:36:38,2024-11-06 07:54:57
75bfb02d-1a05-59c4-8771-c9725d12b696,L-400FD7B6A3-01,300.00,2022-07-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-19 20:37:02,2024-06-24 10:46:22
da8fe609-9e58-577b-9396-0095c4a9a9a9,L-0000135C65-04,600.00,2020-01-13,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:55,2024-06-27 08:53:08
24d9693b-14b8-5bf6-98fc-5aa84925022a,L-105B625A23-03,800.00,2024-04-26,460.0000,1154.18,795.18,Closed - Charged-Off,2024-06-22 16:36:56,2025-02-24 06:08:52
eb2fb5dd-99e2-5370-88cd-571879122279,L-0000C4C4FF-01,600.00,2021-02-04,490.0000,809.66,579.92,Closed - Charged-Off,2024-06-22 16:36:56,2024-10-29 09:28:48
2f671cc9-1031-5db3-8741-c7f760524691,L-2022DF91D9-01,400.00,2023-10-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:56,2024-12-12 07:48:30
b16f4851-56b5-5db7-9d14-4781b77f8c18,L-0000CD5952-01,600.00,2022-11-04,490.0000,934.40,596.88,Closed - Charged-Off,2024-06-22 16:36:56,2025-02-03 01:16:56
65ddcacf-f045-50ea-8186-bed3cba75e3c,L-1004BCBD1F-01,600.00,2022-07-27,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:57,2024-06-27 08:54:48
1eeeb609-22be-523b-9fde-c20061f6469b,L-2078C2C5FE-03,300.00,2024-06-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:57,2024-12-19 07:37:10
103682da-4340-5dce-b338-438669a01120,L-0000D1EC1F-04,800.00,2021-06-11,490.0000,775.10,790.92,Closed - Charged-Off,2024-06-22 16:36:57,2024-12-12 07:40:11
230881e9-8fcc-59d5-b1ec-15b88691c315,L-105C022888-01,500.00,2023-12-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:57,2024-11-15 07:50:19
688f36d6-9a2b-5b7d-aad1-3d59b104e8ae,L-0000F1A074-02,600.00,2022-12-14,490.0000,775.55,555.49,Closed - Charged-Off,2024-06-22 16:36:57,2025-02-16 13:45:48
9459f2e6-9209-5f58-801a-8ee831c20600,L-000153EE52-02,1200.00,2024-06-13,430.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:58,2024-11-15 07:47:49
b24870c4-5d90-5cf5-8549-e95c77e85d6b,L-10054C535F-01,800.00,2024-05-03,490.0000,58.50,726.27,Open - Repaying,2024-06-22 16:36:58,2025-02-24 06:09:19
2daa8147-7c52-5c46-b4eb-64269a3c860b,L-10055A2296-01,300.00,2024-05-17,490.0000,406.34,291.02,Closed - Charged-Off,2024-06-22 16:36:58,2024-11-12 23:23:24
a5de6417-861b-58a2-ad4d-087246fd6e1f,L-105C614702-01,300.00,2023-10-13,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:58,2024-11-15 07:49:27
a993a139-11fb-533c-a490-2fce7be7ee73,L-000228D2C4-03,800.00,2024-06-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:36:59,2024-11-15 07:45:22
2577d84c-41c8-5f9d-8ada-99684348fd55,L-00A86C5E7B-01,600.00,2024-05-23,490.0000,1168.01,511.08,Closed - Charged-Off,2024-06-22 16:36:59,2025-02-19 19:12:04
027d5503-91af-5b3d-a0f0-b7c376329703,L-00026419AB-03,500.00,2024-04-29,490.0000,9.30,230.86,Open - Repaying,2024-06-22 00:00:00,2025-02-24 06:09:44
94c0f90f-b91c-5825-a2bd-80b9b352d29f,L-0059B6DF8B-01,600.00,2024-05-22,490.0000,779.40,514.18,Closed - Charged-Off,2024-06-22 16:37:00,2024-12-22 19:51:30
836cf492-1cc2-579f-9cb3-f0d87cb16783,L-100674991E-02,500.00,2023-04-21,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:00,2024-06-27 08:57:29
0494a100-42ca-5601-9c01-ac587ce031af,L-105D135DDE-03,500.00,2024-06-18,490.0000,107.30,432.66,Open - Repaying,2024-06-22 16:37:01,2025-02-24 06:10:09
9b9a6dfd-6094-5c68-a55c-bb9f19cb55b9,L-100674991E-03,500.00,2024-06-05,460.0000,391.94,304.90,Open - Repaying,2024-06-22 16:37:01,2025-02-24 06:09:40
b0f4b7e8-d4f1-533d-a1e1-ecc82fd99b35,L-207A9BBA49-01,800.00,2024-06-03,490.0000,1066.82,764.08,Closed - Charged-Off,2024-06-22 16:37:01,2024-11-12 23:24:33
189d1873-62c3-53dc-9c93-15f244e6e0d3,L-2026128C9B-04,800.00,2023-09-22,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:02,2024-12-21 07:43:38
df653fd6-1c55-50f5-8ac0-5e6603e55cdf,L-0003877C25-01,300.00,2020-02-10,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:02,2024-06-27 08:54:00
e0fe9ae7-9e23-5375-843d-4fec6e597a52,L-0003877C25-03,600.00,2022-02-01,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:02,2024-06-27 08:56:27
8fa1e1c1-ed4c-5bcc-822c-5cee82499e94,L-1007CBA8B7-01,800.00,2022-05-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:02,2024-06-27 08:56:12
8455001f-eba7-5d82-8e17-eda5c52a364b,L-105DF2E2E4-01,800.00,2024-05-28,490.0000,36.32,225.43,Open - Repaying,2024-06-22 16:37:02,2025-02-24 06:09:29
cbc9598c-94a3-57b7-b6e4-131f2f6caaae,L-00039408BA-06,500.00,2020-12-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:03,2024-07-05 05:21:04
d2abb4f3-f3a7-5b76-a77b-058deddaf2fe,L-1007F87039-02,600.00,2020-10-21,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:04,2024-06-27 08:54:53
88e5a130-f057-51d1-bcfd-d7bea2dbac80,L-207B7410FE-03,800.00,2024-06-07,490.0000,1016.90,611.99,Closed - Charged-Off,2024-06-22 16:37:04,2025-02-03 15:26:02
2a176179-4ec9-5c14-a434-0398f2873c00,L-005A412CEE-02,700.00,2024-06-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:04,2024-11-15 07:49:12
81503702-807d-50e2-be72-2483a2dd842d,L-10081EC868-02,600.00,2024-06-03,460.0000,842.97,600.00,Closed - Charged-Off,2024-06-22 16:37:04,2024-11-14 22:25:15
1edc7e0a-8b8d-5ebd-ae22-ebc9e8b5c634,L-00AAC0AAD7-07,1200.00,2023-07-06,430.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:04,2025-02-09 06:09:57
a4812f7d-1fc7-5778-9bb8-d4a5ee287645,L-207BAD9692-03,800.00,2023-10-02,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:05,2024-11-15 08:03:33
dd4cedd9-a239-5821-9a31-d25da912f273,L-00042301A4-04,800.00,2024-06-10,490.0000,1049.44,751.67,Closed - Charged-Off,2024-06-22 16:37:05,2024-12-15 19:57:25
a9bacf16-a7f6-562c-b45f-1c9b85cb987d,L-2027D589C4-06,388.89,2024-07-31,490.0000,656.59,383.91,Closed - Charged-Off,2024-06-22 16:37:07,2025-02-17 06:10:06
0e8aaf71-174b-5075-8c05-0b8b0d200555,L-00058482AC-01,800.00,2024-06-12,490.0000,1098.53,786.85,Closed - Charged-Off,2024-06-22 16:37:08,2024-11-19 07:37:50
a7a116c2-1a59-58f5-a891-52341d690cad,L-1009DAA09D-35,800.00,2020-01-30,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:09,2024-06-27 08:56:37
3403c2e7-9237-5e6c-bf16-946fab4f32b3,L-0006097571-01,800.00,2022-05-10,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:10,2024-06-27 08:57:55
c3029f76-a8cb-5103-830d-ee3ede5107a4,L-100A7431D1-06,600.00,2023-12-26,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:10,2024-11-15 07:49:57
7a02dd35-34d8-5a15-8e7a-46c85f225b8f,L-100A84B716-01,600.00,2023-08-17,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:11,2024-06-27 08:54:57
03726580-65cb-5fc8-b17c-21789d708093,L-0007297A2C-04,600.00,2020-02-06,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:11,2024-06-27 08:59:37
afdf6720-9c53-5dce-9c83-5b2a7d54ddcc,L-207D275691-02,700.00,2024-06-20,460.0000,252.03,562.93,Open - Repaying,2024-06-22 16:37:11,2025-02-24 06:10:09
085a508a-085e-5862-b8bd-f0d0c4b8a615,L-0007297A2C-09,800.00,2022-04-21,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:12,2024-06-27 08:54:09
7fa82331-b237-510e-91bc-600310e8c3ec,L-005D5F1F90-03,700.00,2024-05-06,460.0000,862.08,556.39,Closed - Charged-Off,2024-06-22 16:37:12,2025-02-15 11:09:44
16e3f236-df09-5f6d-99cd-6a2adf77c48e,L-100B54F84A-01,500.00,2024-05-24,490.0000,3.01,74.75,Open - Repaying,2024-06-22 16:37:12,2025-02-24 06:10:48
bbd7afad-830b-5b65-9e10-b4a1be6429f1,L-207D6E447E-02,600.00,2024-05-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:37:12,2024-11-15 07:56:54
