id,idLoan,amtLoan,dtLoan,rtLoan,balInt,balPrin,idCust,stsLoan,created_at,updated_at
24119338,602111D6DE-04,800.00,2024-04-23,460.00,274.08,639.63,602111D6DE,Current,2024-04-23 01:45:07.266242,2024-07-06 08:43:35.086431
21322295,6021E041F0-01,400.00,2023-08-02,0.00,228.76,393.55,6021E041F0,Current,2023-08-02 17:47:32.488754,2024-06-18 08:56:59.458130
23541602,6025109AFA-01,300.00,2024-02-05,490.00,46.66,264.59,6025109AFA,Current,2024-02-05 02:45:56.916061,2024-07-06 08:43:35.717074
24051404,6026ACDD53-02,400.00,2024-04-15,460.00,167.48,319.72,6026ACDD53,Current,2024-04-15 01:45:11.317232,2024-07-06 08:43:35.870511
23705037,60272BF405-01,800.00,2024-02-22,490.00,161.62,661.12,60272BF405,Current,2024-02-22 18:45:14.882830,2024-07-06 08:43:35.901744
22783739,60282980C4-02,800.00,2023-11-29,460.00,306.73,800.00,60282980C4,Current,2023-11-28 22:45:20.595862,2024-07-06 08:43:36.079485
23510391,602B23715F-01,600.00,2024-02-01,490.00,162.47,527.36,602B23715F,Current,2024-01-31 22:45:20.802783,2024-07-06 08:43:36.733190
24102703,602C52F3A8-06,400.00,2024-04-19,460.00,172.68,400.00,602C52F3A8,Current,2024-04-19 17:45:09.272063,2024-07-06 08:43:37.131109
23166578,602F31C8FE-01,800.00,2023-12-29,490.00,92.53,611.02,602F31C8FE,Current,2023-12-29 18:45:42.986162,2024-07-06 08:43:37.764533
23038821,60305D4F56-01,300.00,2023-12-19,490.00,26.02,155.74,60305D4F56,Current,2023-12-18 22:45:31.674619,2024-07-06 08:43:38.019142
23921205,6031D10779-17,800.00,2024-03-26,99.00,29.32,636.06,6031D10779,Current,2024-03-26 17:45:09.353512,2024-07-06 08:43:38.271462
23345739,60337976FD-02,300.00,2024-01-16,460.00,32.08,226.43,60337976FD,Current,2024-01-16 02:47:19.867653,2024-07-06 08:43:38.813788
22289479,60350BDB78-09,400.00,2023-10-16,460.00,81.48,175.36,60350BDB78,Current,2023-10-16 01:48:43.636265,2024-07-06 08:43:39.356213
22140070,60369B1C31-01,500.00,2023-10-02,490.00,258.52,425.74,60369B1C31,Current,2023-10-02 01:58:50.310527,2024-07-06 08:43:40.094910
23916878,6036E6168C-02,800.00,2024-03-26,460.00,246.59,800.00,6036E6168C,Current,2024-03-25 21:45:06.160462,2024-07-06 08:43:40.146793
23901119,6039788B57-02,400.00,2024-03-25,460.00,83.60,390.17,6039788B57,Current,2024-03-25 01:45:06.644145,2024-07-06 08:43:40.776566
23028463,603A4B000D-01,700.00,2023-12-21,490.00,1502.33,700.00,603A4B000D,Current,2023-12-21 18:45:14.335501,2024-07-06 08:43:41.082633
22968925,603B51318D-02,400.00,2023-12-20,460.00,116.73,255.34,603B51318D,Current,2023-12-20 18:45:13.810957,2024-07-06 08:43:41.180626
23001467,603C8B3911-01,600.00,2023-12-18,490.00,116.12,473.51,603C8B3911,Current,2023-12-15 22:45:24.348249,2024-07-06 08:43:41.303214
21265861,603D3296B6-01,700.00,2023-07-31,0.00,9.39,663.18,603D3296B6,Current,2023-07-31 01:50:35.514875,2024-07-04 08:54:59.260006
7078027,603E0D2B77-01,800.00,2019-10-04,0.00,10.74,0.00,603E0D2B77,Current,2019-10-04 12:27:56.000000,2023-02-21 09:40:10.000000
24038624,603EC589EA-02,300.00,2024-04-11,460.00,81.31,300.00,603EC589EA,Current,2024-04-11 17:45:16.554464,2024-07-06 08:43:41.612621
22771851,6040047227-01,600.00,2023-11-28,490.00,114.00,471.22,6040047227,Current,2023-11-27 22:45:33.277339,2024-07-06 08:43:41.904749
23191632,6041AC7152-02,800.00,2024-01-02,490.00,97.04,589.60,6041AC7152,Current,2024-01-02 02:47:15.402037,2024-07-06 08:43:42.559549
23441928,6046BCCB11-03,400.00,2024-01-26,460.00,50.13,326.00,6046BCCB11,Current,2024-01-26 02:45:13.180126,2024-07-06 08:43:43.688246
23523469,60473F2849-03,500.00,2024-02-02,460.00,97.67,426.56,60473F2849,Current,2024-02-02 18:45:13.100651,2024-07-06 08:43:43.887144
22609585,60485A7569-02,600.00,2023-11-13,460.00,124.56,548.08,60485A7569,Current,2023-11-13 18:45:13.013525,2024-07-06 08:43:44.195522
7703952,60490B2DB9-01,800.00,2020-01-06,0.00,10.05,0.00,60490B2DB9,Current,2020-01-03 20:19:11.000000,2023-02-21 09:40:14.000000
7056946,60492492C3-09,800.00,2019-09-30,0.00,10.09,0.00,60492492C3,Current,2019-09-30 11:06:03.000000,2023-02-21 09:40:14.000000
21196056,6049C6DA2E-03,800.00,2023-07-26,0.00,10.53,708.33,6049C6DA2E,Current,2023-07-25 21:45:13.886105,2024-07-05 08:25:04.188136
22729999,604A1C2B0E-02,600.00,2023-11-27,460.00,351.89,600.00,604A1C2B0E,Current,2023-11-24 22:45:13.616012,2024-07-06 08:43:44.640299
23968866,604CB24E9A-03,800.00,2024-04-02,460.00,96.85,548.91,604CB24E9A,Current,2024-04-02 17:45:09.963633,2024-07-06 08:43:45.087456
22080599,604E31AEC1-01,400.00,2023-09-26,490.00,12.60,61.41,604E31AEC1,Current,2023-09-26 01:46:17.790296,2024-07-06 08:43:45.346948
21498690,60503DEA3B-02,500.00,2023-08-15,0.00,331.74,500.00,60503DEA3B,Current,2023-08-14 21:46:23.038193,2024-07-06 08:43:45.764116
22399087,60504AA1EB-01,800.00,2023-10-25,490.00,84.85,426.48,60504AA1EB,Current,2023-10-24 21:45:23.259241,2024-07-06 08:43:45.797059
23841956,6050F839F9-02,800.00,2024-03-13,460.00,161.99,756.06,6050F839F9,Current,2024-03-13 17:45:19.582081,2024-07-06 08:43:46.089118
23464192,605198249E-01,800.00,2024-01-29,490.00,10.18,0.00,605198249E,Current,2024-01-29 02:45:22.737203,2024-03-02 09:48:28.807327
23716497,6052B61EA8-12,1500.00,2024-02-23,99.00,97.69,1444.42,6052B61EA8,Current,2024-02-23 18:45:13.775267,2024-07-06 08:43:46.362665
23355724,6052C677FC-01,400.00,2024-01-17,490.00,145.74,396.66,6052C677FC,Current,2024-01-16 22:45:28.464385,2024-07-06 08:43:46.376696
24045180,6053B63296-11,1500.00,2024-04-12,99.00,31.27,549.03,6053B63296,Current,2024-04-12 17:45:11.231228,2024-07-06 08:43:46.624219
23856707,60543BDB46-02,400.00,2024-03-18,460.00,142.39,322.83,60543BDB46,Current,2024-03-15 21:45:11.881610,2024-07-04 08:55:06.141335
22455363,6055777168-01,800.00,2023-10-30,490.00,66.88,421.63,6055777168,Current,2023-10-30 17:47:35.610061,2024-07-06 08:43:46.957639
23333127,6057B3194E-01,400.00,2024-01-16,490.00,59.77,292.25,6057B3194E,Current,2024-01-16 02:46:17.823572,2024-07-06 08:43:47.362782
23711212,605B869039-11,1500.00,2024-02-22,99.00,31.12,997.23,605B869039,Current,2024-02-22 18:45:29.649996,2024-07-06 08:43:48.159330
24098395,605BBE96EC-01,800.00,2024-04-19,490.00,294.44,722.94,605BBE96EC,Current,2024-04-18 21:45:13.316496,2024-07-06 08:43:48.202639
23660858,606136F624-01,600.00,2024-02-16,490.00,160.74,541.62,606136F624,Current,2024-02-16 18:45:22.271438,2024-07-06 08:43:49.104858
22482536,60613DA6D0-02,500.00,2023-11-02,460.00,84.42,296.42,60613DA6D0,Current,2023-11-01 21:45:14.766977,2024-07-06 08:43:49.142076
23449735,6062181EAD-01,600.00,2024-01-26,490.00,101.69,500.04,6062181EAD,Current,2024-01-25 22:45:23.979413,2024-07-06 08:43:49.379045
23253419,60639A98FE-02,600.00,2024-01-08,460.00,173.90,544.48,60639A98FE,Current,2024-01-08 02:45:59.683359,2024-07-06 08:43:49.927672
22252545,6063C069A2-02,400.00,2023-10-11,460.00,17.74,107.83,6063C069A2,Current,2023-10-11 01:46:33.334996,2024-07-06 08:43:50.020981
23824731,60653949B1-11,1500.00,2024-03-11,99.00,27.27,1004.86,60653949B1,Current,2024-03-11 17:45:10.085168,2024-07-06 08:43:50.296142
22859568,60673A1993-03,300.00,2023-12-05,460.00,45.45,254.29,60673A1993,Current,2023-12-05 18:45:14.415978,2024-07-06 08:43:51.023107
7993869,60676A0902-02,800.00,2020-02-18,0.00,10.08,0.00,60676A0902,Current,2020-02-17 17:20:28.000000,2023-02-21 09:40:20.000000
23718287,6068A44F05-03,800.00,2024-02-23,460.00,10.09,0.00,6068A44F05,Current,2024-02-23 18:45:19.242538,2024-03-02 09:48:37.441574
23804653,6068A44F05-04,800.00,2024-03-08,460.00,91.64,727.09,6068A44F05,Current,2024-03-08 02:45:09.781748,2024-07-06 08:43:51.633613
21951806,606A4E922F-06,1000.00,2023-09-14,460.00,84.38,472.08,606A4E922F,Current,2023-09-14 17:47:05.383159,2024-07-06 08:43:51.957757
22507988,606AC19507-01,400.00,2023-11-06,490.00,308.23,398.01,606AC19507,Current,2023-11-03 21:45:22.419038,2024-07-06 08:43:52.131231
24021385,606B713B84-01,600.00,2024-04-09,490.00,73.06,544.16,606B713B84,Current,2024-04-09 17:45:07.716266,2024-07-06 08:43:52.409274
23009655,606C65F3C6-01,300.00,2023-12-18,490.00,96.35,197.77,606C65F3C6,Current,2023-12-18 02:45:49.113824,2024-07-06 08:43:52.703854
23528631,606CDF0FE2-04,800.00,2024-02-02,460.00,100.95,721.05,606CDF0FE2,Current,2024-02-02 18:45:42.659232,2024-07-06 08:43:52.757269
21373322,606D74602F-03,800.00,2023-08-07,0.00,1389.07,800.00,606D74602F,Current,2023-08-07 01:50:52.794879,2024-07-05 08:25:12.095019
22459224,606E274F8D-05,400.00,2023-10-30,460.00,32.75,202.06,606E274F8D,Current,2023-10-30 17:51:49.520654,2024-07-06 08:43:52.973625
23358433,606F1118FD-01,400.00,2024-01-17,490.00,87.25,339.11,606F1118FD,Current,2024-01-17 02:45:24.057564,2024-07-06 08:43:53.230340
23301931,606F2A6E81-02,600.00,2024-01-11,460.00,146.44,536.66,606F2A6E81,Current,2024-01-11 18:45:28.513405,2024-07-06 08:43:53.264117
20732063,60742B05E3-02,1000.00,2023-06-22,0.00,11.08,835.88,60742B05E3,Current,2023-06-21 21:45:12.000000,2024-07-02 09:00:29.770085
22641195,6074CC1D3A-01,800.00,2023-11-16,490.00,79.94,472.69,6074CC1D3A,Current,2023-11-15 22:45:14.646385,2024-07-06 08:43:54.504064
20211220,60757EE34F-02,800.00,2023-05-12,0.00,10.04,0.00,60757EE34F,Current,2023-05-11 21:45:13.000000,2024-04-02 09:23:23.698938
23067001,6076B8C551-01,800.00,2023-12-20,0.00,9.81,442.04,6076B8C551,Current,2023-12-20 18:45:54.148015,2024-07-05 08:25:13.961805
23910021,6077124726-04,500.00,2024-03-25,460.00,104.69,488.66,6077124726,Current,2024-03-25 01:45:33.602298,2024-07-06 08:43:54.985387
22960653,60774F0D18-02,800.00,2023-12-13,460.00,81.63,569.26,60774F0D18,Current,2023-12-13 02:45:15.468983,2024-07-06 08:43:55.060877
21372708,607895863B-01,1000.00,2023-08-07,0.00,12.63,0.00,607895863B,Current,2023-08-07 01:50:36.910696,2024-03-05 10:22:48.407518
22082434,607946B654-12,1500.00,2023-09-26,99.00,11.76,199.75,607946B654,Current,2023-09-26 17:46:13.597979,2024-07-06 08:43:55.598458
7182788,6079567396-08,800.00,2019-10-24,0.00,10.08,0.00,6079567396,Current,2019-10-24 11:38:14.000000,2023-02-21 09:40:25.000000
23588132,6079EF437E-03,400.00,2024-02-08,460.00,48.48,344.64,6079EF437E,Current,2024-02-08 18:45:28.842835,2024-07-06 08:43:55.724836
23918499,607A3A82F1-01,500.00,2024-03-26,490.00,59.94,446.46,607A3A82F1,Current,2024-03-26 01:45:06.858418,2024-07-06 08:43:55.862369
23271260,607BAB7530-02,400.00,2024-01-08,460.00,80.89,377.73,607BAB7530,Current,2024-01-08 22:45:14.149466,2024-07-06 08:43:56.142530
22790805,607CAF7AF6-03,500.00,2023-12-01,460.00,53.23,313.32,607CAF7AF6,Current,2023-12-01 02:45:12.953550,2024-07-06 08:43:56.342202
23740067,607CBBFDD2-21,1500.00,2024-02-28,99.00,30.68,980.84,607CBBFDD2,Current,2024-02-28 18:45:13.097507,2024-07-06 08:43:56.414948
23318112,607DC2ABFA-01,800.00,2024-01-16,490.00,99.56,606.53,607DC2ABFA,Current,2024-01-12 22:45:23.891013,2024-07-06 08:43:56.669321
23750616,607E1D7259-07,300.00,2024-02-29,490.00,116.16,291.78,607E1D7259,Current,2024-02-28 22:45:13.199196,2024-07-06 08:43:56.748741
22810827,607E8B0486-05,500.00,2023-12-01,460.00,218.12,440.29,607E8B0486,Current,2023-12-01 02:45:13.783763,2024-07-06 08:43:56.774466
21752184,607FCCAC1E-02,800.00,2023-08-31,0.00,149.09,506.57,607FCCAC1E,Current,2023-08-31 17:45:14.049997,2024-07-06 08:43:57.002274
23565691,60821FDE76-07,800.00,2024-02-06,460.00,10.08,0.00,60821FDE76,Current,2024-02-06 18:45:21.117034,2024-04-12 08:44:55.603636
24167698,60821FDE76-09,800.00,2024-04-29,460.00,379.39,800.00,60821FDE76,Current,2024-04-26 21:45:15.476804,2024-07-06 08:43:57.581908
23749149,60829B0452-04,700.00,2024-02-28,460.00,152.96,635.36,60829B0452,Current,2024-02-28 18:45:19.983822,2024-07-06 08:43:57.690645
7492049,60832BA1E2-01,800.00,2019-12-04,0.00,10.40,0.00,60832BA1E2,Current,2019-12-03 20:32:55.000000,2023-02-21 09:40:28.000000
22899104,60838E3ACA-18,1500.00,2023-12-08,99.00,73.17,734.49,60838E3ACA,Current,2023-12-08 02:45:23.117426,2024-07-06 08:43:57.926362
20072705,6085BA50F4-03,800.00,2023-05-01,0.00,8.31,350.92,6085BA50F4,Current,2023-05-01 17:45:16.000000,2024-07-02 09:00:34.847332
24005292,6087721465-02,800.00,2024-04-08,460.00,316.20,718.87,6087721465,Current,2024-04-08 01:45:28.215770,2024-07-06 08:43:58.687897
22692906,60884DB7EB-05,800.00,2023-11-20,490.00,882.98,769.34,60884DB7EB,Current,2023-11-20 18:45:36.064886,2024-07-06 08:43:58.979980
8010862,6088B56E8B-01,800.00,2020-02-20,0.00,10.74,0.00,6088B56E8B,Current,2020-02-19 18:17:17.000000,2023-02-21 09:40:29.000000
23505221,608D646DC5-06,400.00,2024-01-31,460.00,90.13,338.01,608D646DC5,Current,2024-01-31 18:45:25.443365,2024-07-06 08:44:00.215552
22420786,608F5F0325-08,400.00,2023-10-31,460.00,21.66,140.21,608F5F0325,Current,2023-10-30 21:45:12.949181,2024-07-06 08:44:00.808157
23440855,609025D059-05,400.00,2024-01-25,490.00,128.15,263.95,609025D059,Current,2024-01-25 02:45:13.562837,2024-07-06 08:44:00.939370
23786262,6090A8E11E-15,1500.00,2024-03-06,99.00,64.82,1138.04,6090A8E11E,Current,2024-03-05 22:45:09.505588,2024-07-06 08:44:01.154274
23972617,60921C48E4-01,300.00,2024-04-03,490.00,38.98,290.41,60921C48E4,Current,2024-04-02 21:45:10.790820,2024-07-06 08:44:01.461455
20990323,7000006585-01,800.00,2023-07-11,0.00,1042.57,709.63,7000006585,Charged off,2023-07-10 21:45:46.000000,2024-07-06 08:58:45.765670
6819956,70002E2033-01,400.00,2019-08-19,0.00,0.00,0.00,70002E2033,Paid off,2019-08-16 21:12:39.000000,2023-02-21 09:54:58.000000
19656778,70002E2033-02,700.00,2023-03-27,0.00,0.00,0.00,70002E2033,Paid off,2023-03-27 17:45:10.000000,2023-09-29 08:58:19.548194
10589972,70005D0141-01,300.00,2021-02-01,0.00,493.99,300.00,70005D0141,Charged off,2021-01-31 18:02:25.000000,2024-07-06 08:58:45.785033
15027583,700065E6E5-01,300.00,2022-05-06,0.00,0.00,0.00,700065E6E5,Paid off,2022-05-05 20:37:32.000000,2023-02-21 09:54:58.000000
19280012,700065E6E5-02,300.00,2023-02-17,0.00,0.00,0.00,700065E6E5,Paid off,2023-02-17 18:45:19.000000,2024-07-06 08:58:45.801516
24011216,700065E6E5-03,300.00,2024-04-08,460.00,34.53,273.99,700065E6E5,Current,2024-04-08 01:45:43.899807,2024-07-06 08:58:45.815451
20988160,7000811797-04,1500.00,2023-07-10,0.00,0.00,0.00,7000811797,Paid off,2023-07-10 21:45:13.000000,2023-08-29 09:21:36.810436
14566851,7000984ED8-01,600.00,2022-03-28,0.00,848.61,600.00,7000984ED8,Charged off,2022-03-26 04:38:28.000000,2024-07-06 08:58:45.835700
11199871,7000B0F162-01,800.00,2021-04-26,0.00,0.00,0.00,7000B0F162,Settled,2021-04-25 13:36:43.000000,2023-02-21 09:54:58.000000
14181544,7000B0F162-02,800.00,2022-01-14,0.00,0.00,0.00,7000B0F162,Paid off,2022-01-14 06:30:04.000000,2023-02-21 09:54:58.000000
18936801,7000B0F162-03,800.00,2023-01-18,0.00,0.00,0.00,7000B0F162,Paid off,2023-01-18 18:45:08.000000,2023-12-06 10:15:02.728024
23618491,7000C4EB18-01,700.00,2024-02-12,490.00,156.61,645.11,7000C4EB18,Current,2024-02-12 02:46:29.473015,2024-07-06 08:58:45.874155
12037658,7000EA4641-01,600.00,2021-07-16,0.00,0.00,0.00,7000EA4641,Paid off,2021-07-16 01:39:51.000000,2023-02-21 09:54:58.000000
14541036,7000EA4641-02,800.00,2022-03-23,0.00,1252.92,775.54,7000EA4641,Charged off,2022-03-22 22:49:03.000000,2024-07-06 08:58:45.890157
14437623,700137A457-01,400.00,2022-03-10,0.00,0.00,0.00,700137A457,Paid off,2022-03-09 20:32:51.000000,2023-02-21 09:54:58.000000
18787995,700137A457-02,800.00,2023-01-06,0.00,1243.43,735.56,700137A457,Charged off,2023-01-06 18:45:08.000000,2024-07-06 08:58:45.907148
6232870,70014243EC-01,400.00,2019-05-07,0.00,727.07,377.59,70014243EC,Charged off,2019-05-06 18:29:47.000000,2024-07-06 08:58:45.920697
15024868,70014243EC-02,600.00,2022-05-06,0.00,1126.99,600.00,70014243EC,Charged off,2022-05-05 17:27:28.000000,2024-07-06 08:58:45.934600
14144787,70014A3D31-01,400.00,2022-01-05,0.00,531.62,400.00,70014A3D31,Charged off,2022-01-04 22:51:22.000000,2024-07-06 08:58:45.947780
18243481,70017D3E92-01,800.00,2022-12-05,0.00,0.00,0.00,70017D3E92,Charged off,2022-12-03 02:45:37.000000,2024-03-06 10:33:25.826465
8567434,700195EA3D-01,400.00,2020-06-24,0.00,506.79,324.43,700195EA3D,Charged off,2020-06-24 12:45:06.000000,2023-12-01 15:01:43.230080
15216562,7001C099BA-01,600.00,2022-05-23,0.00,0.00,0.00,7001C099BA,Settled,2022-05-20 17:27:56.000000,2024-03-14 13:44:37.191940
7853624,7001D2D11D-01,300.00,2020-01-28,0.00,0.00,0.00,7001D2D11D,Charged off,2020-01-28 14:05:34.000000,2023-02-21 09:54:58.000000
15372671,7001D2EDB8-01,600.00,2022-06-01,0.00,0.00,0.00,7001D2EDB8,Paid off,2022-06-01 15:33:37.000000,2023-02-21 09:54:58.000000
13089768,70020AC2C2-01,400.00,2021-10-12,0.00,0.00,0.00,70020AC2C2,Paid off,2021-10-09 18:40:46.000000,2023-02-21 09:54:58.000000
6243700,70020EBB0E-01,600.00,2019-05-08,0.00,0.00,0.00,70020EBB0E,Paid off,2019-05-07 15:41:14.000000,2023-02-21 09:54:58.000000
7448090,70020EBB0E-02,800.00,2019-12-02,0.00,0.00,0.00,70020EBB0E,Paid off,2019-11-29 19:38:43.000000,2023-02-21 09:54:58.000000
7826929,70022410F4-01,300.00,2020-01-24,0.00,0.00,0.00,70022410F4,Paid off,2020-01-23 22:10:05.000000,2023-02-21 09:54:58.000000
10224401,70025BAF07-02,800.00,2020-12-24,0.00,0.00,0.00,70025BAF07,Paid off,2020-12-23 16:55:33.000000,2023-02-21 09:54:58.000000
12166693,70025BAF07-03,700.00,2021-07-26,0.00,0.00,0.00,70025BAF07,Paid off,2021-07-26 13:20:00.000000,2023-02-21 09:54:58.000000
13882669,70025BAF07-04,800.00,2021-12-17,0.00,0.00,0.00,70025BAF07,Paid off,2021-12-17 12:48:12.000000,2023-02-21 09:54:58.000000
14988586,70029371BA-01,800.00,2022-05-03,0.00,0.00,0.00,70029371BA,Paid off,2022-05-02 23:12:48.000000,2023-02-21 09:54:58.000000
17846555,70029371BA-02,800.00,2022-11-07,0.00,0.00,0.00,70029371BA,Settled,2022-11-07 13:45:15.000000,2024-03-14 13:44:37.428484
16964700,7002B3CA8B-01,400.00,2022-09-07,0.00,0.00,0.00,7002B3CA8B,Charged off,2022-09-07 12:45:44.000000,2024-03-09 10:48:56.798687
22268793,7003339B0A-03,400.00,2023-10-12,490.00,0.00,0.00,7003339B0A,Paid off,2023-10-12 17:49:47.928208,2023-11-24 10:19:03.771734
11727879,7003435E94-01,500.00,2021-06-22,0.00,0.00,0.00,7003435E94,Paid off,2021-06-21 20:09:28.000000,2023-02-21 09:54:58.000000
23228725,70035AD9CA-01,800.00,2024-01-11,490.00,0.00,0.00,70035AD9CA,Paid off,2024-01-11 18:45:13.626468,2024-04-22 08:58:00.425239
12525822,70035EA8D2-01,800.00,2021-08-23,0.00,0.00,0.00,70035EA8D2,Paid off,2021-08-22 17:17:55.000000,2023-02-21 09:54:58.000000
17645680,700373CDF9-01,500.00,2022-10-24,0.00,0.00,0.00,700373CDF9,Paid off,2022-10-24 17:45:19.000000,2023-02-21 09:54:58.000000
18437765,700373CDF9-02,800.00,2022-12-15,0.00,0.00,0.00,700373CDF9,Settled,2022-12-14 22:45:09.000000,2024-03-20 09:30:34.147502
12329200,70038263D5-01,800.00,2021-08-06,0.00,0.00,0.00,70038263D5,Paid off,2021-08-05 22:20:59.000000,2023-02-21 09:54:58.000000
12471504,7003A98EA4-01,800.00,2021-08-18,0.00,0.00,0.00,7003A98EA4,Paid off,2021-08-17 22:10:06.000000,2023-02-21 09:54:58.000000
13162662,7003A98EA4-02,800.00,2021-10-18,0.00,0.00,0.00,7003A98EA4,Paid off,2021-10-17 23:35:25.000000,2023-02-21 09:54:58.000000
15401339,7003A98EA4-03,800.00,2022-06-03,0.00,0.00,0.00,7003A98EA4,Paid off,2022-06-03 14:01:06.000000,2023-02-21 09:54:58.000000
16547690,7003A98EA4-04,800.00,2022-08-15,0.00,0.00,0.00,7003A98EA4,Paid off,2022-08-13 17:45:18.000000,2023-02-21 09:54:58.000000
18747721,7003A98EA4-05,1000.00,2023-01-04,0.00,0.00,0.00,7003A98EA4,Paid off,2023-01-03 22:45:18.000000,2023-02-21 09:54:58.000000
6365069,7003C4E575-01,400.00,2019-05-30,0.00,0.00,0.00,7003C4E575,Paid off,2019-05-29 16:49:32.000000,2023-02-21 09:54:59.000000
9867355,7003C4E575-02,400.00,2020-11-18,0.00,0.00,0.00,7003C4E575,Paid off,2020-11-17 21:14:14.000000,2023-02-21 09:54:59.000000
14180582,7003C4E575-03,400.00,2022-01-14,0.00,0.00,0.00,7003C4E575,Paid off,2022-01-13 21:34:25.000000,2023-02-21 09:54:59.000000
18804753,7003C4E575-04,400.00,2023-01-09,0.00,0.00,0.00,7003C4E575,Paid off,2023-01-08 22:45:26.000000,2023-11-10 10:49:53.317283
23410945,7003C4E575-05,400.00,2024-01-22,460.00,100.44,360.43,7003C4E575,Current,2024-01-22 18:45:24.324443,2024-07-06 08:58:46.465613
12412567,7003D4388E-01,800.00,2021-08-13,0.00,0.00,0.00,7003D4388E,Paid off,2021-08-12 18:21:33.000000,2023-02-21 09:54:59.000000
15921007,7003D4D587-01,600.00,2022-07-08,0.00,0.00,0.00,7003D4D587,Charged off,2022-07-08 11:15:33.000000,2024-05-01 09:41:49.350119
6677759,7003D983B7-03,600.00,2019-07-22,0.00,0.00,0.00,7003D983B7,Paid off,2019-07-19 19:06:29.000000,2023-02-21 09:54:59.000000
9446295,7003D983B7-04,800.00,2020-09-30,0.00,0.00,0.00,7003D983B7,Paid off,2020-09-29 23:50:56.000000,2023-02-21 09:54:59.000000
12231013,7003D983B7-05,800.00,2021-08-02,0.00,0.00,0.00,7003D983B7,Paid off,2021-07-30 16:08:20.000000,2023-02-21 09:54:59.000000
18084741,7003D983B7-06,800.00,2022-11-22,0.00,0.00,0.00,7003D983B7,Paid off,2022-11-22 02:45:23.000000,2023-09-22 08:59:44.649441
5729369,7003DA1CF7-07,800.00,2019-01-11,36.00,0.00,0.00,7003DA1CF7,Paid off,2019-01-10 18:00:44.000000,2023-02-21 09:54:59.000000
6275843,7003DA1CF7-08,800.00,2019-05-13,0.00,0.00,0.00,7003DA1CF7,Charged off,2019-05-12 22:28:00.000000,2023-02-21 09:54:59.000000
12431635,7003FD1B49-01,600.00,2021-08-16,0.00,0.00,0.00,7003FD1B49,Paid off,2021-08-14 10:34:08.000000,2023-02-21 09:54:59.000000
10432876,70040A47B0-02,300.00,2021-01-14,0.00,0.00,0.00,70040A47B0,Paid off,2021-01-14 00:25:41.000000,2023-02-21 09:54:59.000000
17934254,7004194EDA-01,800.00,2022-11-14,0.00,0.00,0.00,7004194EDA,Paid off,2022-11-13 22:46:40.000000,2023-09-08 09:00:22.888601
20841423,70045C4AFD-02,800.00,2023-06-30,0.00,0.00,0.00,70045C4AFD,Paid off,2023-06-29 21:45:13.000000,2023-07-07 09:12:01.000000
7661325,7005936A65-05,500.00,2019-12-26,0.00,0.00,0.00,7005936A65,Paid off,2019-12-24 20:12:37.000000,2023-02-21 09:54:59.000000
10437999,7005936A65-06,700.00,2021-01-15,0.00,0.00,0.00,7005936A65,Paid off,2021-01-14 16:52:44.000000,2023-02-21 09:54:59.000000
12184596,7005936A65-07,400.00,2021-07-28,0.00,0.00,0.00,7005936A65,Settled,2021-07-27 21:45:08.000000,2024-03-14 13:10:05.415050
15898285,7005936A65-11,500.00,2022-07-07,0.00,0.00,0.00,7005936A65,Settled,2022-07-07 01:40:44.000000,2024-03-14 13:10:05.526783
19551239,7005936A65-12,400.00,2023-03-20,0.00,0.00,0.00,7005936A65,Paid off,2023-03-17 21:45:11.000000,2023-06-14 08:27:48.000000
21326165,7005936A65-13,1000.00,2023-08-03,0.00,0.00,0.00,7005936A65,Paid off,2023-08-02 21:46:38.687556,2024-04-15 08:51:06.791860
12946355,7005C66DD5-01,700.00,2021-09-28,0.00,0.00,0.00,7005C66DD5,Paid off,2021-09-27 16:27:35.000000,2023-02-21 09:54:59.000000
21791110,7005D1ED2F-01,800.00,2023-09-05,0.00,286.69,793.91,7005D1ED2F,Current,2023-09-05 01:51:15.282366,2024-07-04 09:13:25.526347
21351275,7005D8F344-01,800.00,2023-08-04,0.00,0.00,0.00,7005D8F344,Paid off,2023-08-04 17:45:24.899534,2024-05-31 08:37:14.237710
16982142,7005EA803C-01,800.00,2022-09-08,0.00,0.00,0.00,7005EA803C,Settled,2022-09-08 12:45:32.000000,2024-03-14 13:10:05.486199
23284224,7005EF468C-02,500.00,2024-01-10,490.00,569.62,500.00,7005EF468C,Current,2024-01-09 22:45:21.041557,2024-07-06 08:58:46.988359
6591695,70065688C0-01,700.00,2019-07-05,0.00,0.00,0.00,70065688C0,Paid off,2019-07-04 20:35:33.000000,2023-02-21 09:54:59.000000
9424806,70065688C0-02,800.00,2020-09-28,0.00,0.00,0.00,70065688C0,Paid off,2020-09-27 23:23:54.000000,2023-02-21 09:54:59.000000
10780271,70065688C0-03,800.00,2021-03-01,0.00,0.00,0.00,70065688C0,Paid off,2021-02-28 05:22:57.000000,2023-02-21 09:55:00.000000
14373661,7006B1B293-01,800.00,2022-02-28,0.00,0.00,0.00,7006B1B293,Paid off,2022-02-28 12:31:57.000000,2023-02-21 09:55:00.000000
6983138,7006C8ED27-01,400.00,2019-09-16,0.00,0.00,0.00,7006C8ED27,Paid off,2019-09-16 00:36:19.000000,2023-02-21 09:55:00.000000
